Column1,Firmware_CRC32,Battery_Volt_Test,Running_Curr_Test,Modem_FW_Test,Modem_IMEI_Test,SIM_ICCID_Test,Crystal_Test_ppm,Crystal_Test_kHz,Standby_Curr_Test,Sleep_Curr_Test,fail,Final_Result,DATE_TIME,TESTER_ID,TEAM_SN,Operator,Test_Start_Time,Test_Finish_Time,Test_Total_Time,Check_Accelerometer,NFC_ID_Test,Measure_Pressure_Sensor,Check_Version_Hardware,3V7_LTE_Volt_Test,Check_SW1_Test,Check_SW2_Test,Processor_Functional,Measure_Light_Sensor_Dark,Measure_Light_Sensor_Light,Measure_Temp_Sensor,Measure_Humidity_Sensor,Check_Memory_EEPROM,Led1_Red_On,Led1_Green_On,Led1_Blue_On,Led2_Red_On,Led2_Green_On,Led2_Blue_On,Check_Version_Application,
JEE9B004Z4,Denali_v0100000002.mot 2F1607E1,4.861,53.222,'BG96MAR02A07M1G,'860640052283068,'89460800231121183209,-2.76,32.7679095,7.000,34.799,-,PASS,2021.05.12 14:15:47,SST Denali#1(TEST HEAD 1),'5210325006705,36254,2021.05.12 14:06:49,2021.05.12 14:15:47,'00:08:58,'OK,E0022500E404F2EA,4109916,'0000000007,3.672,OK,OK,OK,5,406,25.67,65.16,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00B84,Denali_v0100000002.mot 2F1607E1,4.858,53.723,'BG96MAR02A07M1G,'860640052474519,'89460800231121181716,18.63,32.7686105,6.824,30.811,-,PASS,2021.05.12 10:46:18,SST Denali#1(TEST HEAD 4),'5210325005904,36254,2021.05.12 10:36:42,2021.05.12 10:46:18,'00:09:36,'OK,E0022500E3F79925,4124899,'0000000007,3.684,OK,OK,OK,4,563,25.04,69.23,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B002K4,Denali_v0100000002.mot 2F1607E1,4.863,53.400,'BG96MAR02A07M1G,'860640052465525,'89460800231121180080,23.39,32.7687663,6.789,24.856,-,PASS,2021.05.12 19:27:38,SST Denali#1(TEST HEAD 4),'5210325005872,81087,2021.05.12 19:22:38,2021.05.12 19:27:38,'00:05:00,'OK,E0022500E410EC40,4106561,'0000000007,3.671,OK,OK,OK,4,563,25.43,67.98,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00A64,Denali_v0100000002.mot 2F1607E1,4.851,53.587,'BG96MAR02A07M1G,'860640052465780,'89460800231121183027,16.46,32.7685392,6.939,34.954,-,PASS,2021.05.12 13:23:06,SST Denali#1(TEST HEAD 3),'5210325005877,36254,2021.05.12 13:13:01,2021.05.12 13:23:06,'00:10:05,'OK,E0022500E415DB03,4114679,'0000000007,3.682,OK,OK,OK,5,368,24.76,70.30,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B000X4,Denali_v0100000002.mot 2F1607E1,4.845,53.336,'BG96MAR02A07M1G,'860640052362201,'89460800231121182425,28.27,32.7689265,6.849,32.624,-,PASS,2021.05.12 10:19:50,SST Denali#1(TEST HEAD 3),'5210325006072,36254,2021.05.12 10:09:23,2021.05.12 10:19:50,'00:10:27,'OK,E0022500E4061BCD,4126203,'0000000007,3.690,OK,OK,OK,5,370,24.71,69.45,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00014,Denali_v0100000002.mot 2F1607E1,4.866,54.029,'BG96MAR02A07M1G,'860640052460674,'89460800231121184371,11.18,32.7683665,6.359,27.135,-,PASS,2021.05.12 14:59:51,SST Denali#1(TEST HEAD 4),'5210325005976,36254,2021.05.12 14:48:11,2021.05.12 14:59:51,'00:11:40,'OK,E0022500E4127084,4105976,'0000000007,3.686,OK,OK,OK,4,564,25.79,63.62,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B007Q4,Denali_v0100000002.mot 2F1607E1,4.867,53.824,'BG96MAR02A07M1G,'860640052477504,'89460800231121183167,12.05,32.7683948,6.725,30.397,-,PASS,2021.05.12 10:07:53,SST Denali#1(TEST HEAD 4),'5210325006302,36254,2021.05.12 10:01:22,2021.05.12 10:07:53,'00:06:31,'OK,E0022500E41D137D,4126165,'0000000007,3.680,OK,OK,OK,5,552,24.75,71.51,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00804,Denali_v0100000002.mot 2F1607E1,4.863,52.821,'BG96MAR02A07M1G,'860640052476886,'89460800231121178936,29.36,32.7689621,6.730,29.154,-,PASS,2021.05.12 13:14:46,SST Denali#1(TEST HEAD 4),'5210325006344,36254,2021.05.12 13:06:28,2021.05.12 13:14:46,'00:08:18,'OK,E0022500E411DE23,4114500,'0000000007,3.664,OK,OK,OK,4,520,24.46,70.50,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B005M4,Denali_v0100000002.mot 2F1607E1,4.858,54.557,'BG96MAR02A07M1G,'860640052476472,'89460800231121178282,23.59,32.7687731,6.855,26.462,-,PASS,2021.05.12 09:58:25,SST Denali#1(TEST HEAD 4),'5210325006287,36254,2021.05.12 09:48:01,2021.05.12 09:58:25,'00:10:24,'OK,E0022500E4159B61,4127132,'0000000007,3.681,OK,OK,OK,4,555,24.50,72.44,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B003M4,Denali_v0100000002.mot 2F1607E1,4.863,53.046,'BG96MAR02A07M1G,'860640052374008,'89460800231121184876,24.57,32.7688052,6.848,30.190,-,PASS,2021.05.12 21:49:46,SST Denali#1(TEST HEAD 4),'5210325006227,71064,2021.05.12 21:41:53,2021.05.12 21:49:46,'00:07:53,'OK,E0022500E4116756,4115916,'0000000007,3.673,OK,OK,OK,4,556,25.20,70.79,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B006W4,Denali_v0100000002.mot 2F1607E1,4.838,53.378,'BG96MAR02A07M1G,'860640052392752,'89460800231121184116,30.65,32.7690042,6.898,34.126,-,PASS,2021.05.12 19:21:58,SST Denali#1(TEST HEAD 3),'5210325006243,81087,2021.05.12 19:17:13,2021.05.12 19:21:58,'00:04:45,'OK,E0022500E41C9ED0,4105246,'0000000007,3.687,OK,OK,OK,4,372,25.30,69.01,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00964,Denali_v0100000002.mot 2F1607E1,4.845,53.994,'BG96MAR02A07M1G,'860640052276013,'89460800231121184579,13.82,32.7684529,7.132,34.436,-,PASS,2021.05.12 21:16:53,SST Denali#1(TEST HEAD 3),'5210325006229,71064,2021.05.12 21:06:09,2021.05.12 21:16:53,'00:10:44,'OK,E0022500E4114129,4113398,'0000000007,3.667,OK,OK,OK,4,363,25.03,68.58,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00544,Denali_v0100000002.mot 2F1607E1,4.851,53.314,'BG96MAR02A07M1G,'860640052476712,'89460800231121181971,17.86,32.7685854,6.968,31.070,-,PASS,2021.05.12 13:05:35,SST Denali#1(TEST HEAD 3),'5210325006194,36254,2021.05.12 12:58:16,2021.05.12 13:05:35,'00:07:19,'OK,E0022500E411E420,4116109,'0000000007,3.670,OK,OK,OK,4,334,24.45,69.63,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B003G4,Denali_v0100000002.mot 2F1607E1,4.888,55.170,'BG96MAR02A07M1G,'860640052408566,'89460800231121170511,23.51,32.7687703,6.206,31.174,-,PASS,2021.05.12 15:37:08,SST Denali#1(TEST HEAD 1),'5210325006124,81087,2021.05.12 15:26:02,2021.05.12 15:37:08,'00:11:06,'OK,E0022500E41283ED,4105811,'0000000007,3.676,OK,OK,OK,5,394,26.62,60.86,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00854,Denali_v0100000002.mot 2F1607E1,4.848,52.528,'BG96MAR02A07M1G,'860640052440635,'89460800231121170529,31.36,32.7690276,6.099,28.585,-,PASS,2021.05.12 15:40:29,SST Denali#1(TEST HEAD 4),'5210325006120,81087,2021.05.12 15:26:36,2021.05.12 15:40:29,'00:13:53,'OK,E0022500E409724A,4105996,'0000000007,3.672,OK,OK,OK,5,574,25.79,63.43,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEG9B002Y4,Denali_v0100000002.mot 2F1607E1,4.845,51.420,'BG96MAR02A07M1G,'860640052365238,'89460800231121180114,26.61,32.7688720,6.882,33.711,-,PASS,2021.05.12 14:34:40,SST Denali#1(TEST HEAD 3),'5210325005996,36254,2021.05.12 14:26:04,2021.05.12 14:34:40,'00:08:36,'OK,E0022500E41D6EDD,4108563,'0000000007,3.687,OK,OK,OK,5,373,25.28,64.40,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B004V4,Denali_v0100000002.mot 2F1607E1,4.847,54.098,'BG96MAR02A07M1G,'860640052460492,'89460800231121175601,26.50,32.7688683,7.011,33.763,-,PASS,2021.05.12 22:08:24,SST Denali#1(TEST HEAD 3),'5210325006048,71064,2021.05.12 22:00:53,2021.05.12 22:08:24,'00:07:31,'OK,E0022500E4067CAA,4117064,'0000000007,3.690,OK,OK,OK,4,349,25.32,68.64,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B003P4,Denali_v0100000002.mot 2F1607E1,4.866,53.287,'BG96MAR02A07M1G,'860640052460690,'89460800231121178548,19.35,32.7686340,6.885,34.488,-,PASS,2021.05.12 21:44:53,SST Denali#1(TEST HEAD 2),'5210325006021,71064,2021.05.12 21:36:27,2021.05.12 21:44:53,'00:08:26,'OK,E0022500E4098798,4114921,'0000000007,3.661,OK,OK,OK,4,438,25.06,71.82,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00454,Denali_v0100000002.mot 2F1607E1,4.862,52.719,'BG96MAR02A07M1G,'860640052440882,'89460800231121176831,26.49,32.7688679,6.846,26.203,-,PASS,2021.05.12 19:33:13,SST Denali#1(TEST HEAD 4),'5210325006085,81087,2021.05.12 19:28:11,2021.05.12 19:33:13,'00:05:02,'OK,E0022500E41F99BB,4105769,'0000000007,3.686,OK,OK,OK,3,530,25.30,67.11,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B007J4,Denali_v0100000002.mot 2F1607E1,4.791,53.542,'BG96MAR02A07M1G,'860640052465913,'89460800231121182839,26.36,32.7688639,6.936,34.384,-,PASS,2021.05.12 13:14:37,SST Denali#1(TEST HEAD 2),'5210325005874,36254,2021.05.12 13:06:12,2021.05.12 13:14:37,'00:08:25,'OK,E0022500E415DDB8,4115121,'0000000007,3.690,OK,OK,OK,4,429,24.65,70.99,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B007V4,Denali_v0100000002.mot 2F1607E1,4.864,53.222,'BG96MAR02A07M1G,'860640052459551,'89460800231121178696,18.93,32.7686203,6.735,29.724,-,PASS,2021.05.12 13:05:45,SST Denali#1(TEST HEAD 4),'5210325005974,36254,2021.05.12 12:58:26,2021.05.12 13:05:45,'00:07:19,'OK,E0022500E415A85B,4115676,'0000000007,3.657,OK,OK,OK,4,561,24.30,70.15,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00BE4,Denali_v0100000002.mot 2F1607E1,4.838,53.617,'BG96MAR02A07M1G,'860640052456441,'89460800231121179215,24.86,32.7688146,6.759,34.695,-,PASS,2021.05.12 19:05:01,SST Denali#1(TEST HEAD 3),'5210325005985,81087,2021.05.12 19:00:15,2021.05.12 19:05:01,'00:04:46,'OK,E0022500E4153751,4105497,'0000000007,3.695,OK,OK,OK,5,372,25.15,70.42,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEG9B00034,Denali_v0100000002.mot 2F1607E1,4.848,53.081,'BG96MAR02A07M1G,'860640052380435,'89460800231121177599,18.98,32.7686220,7.031,31.433,-,PASS,2021.05.13 00:30:30,SST Denali#1(TEST HEAD 3),'5210325005923,71064,2021.05.13 00:22:38,2021.05.13 00:30:30,'00:07:52,'OK,E0022500E41D227A,4118066,'0000000007,3.668,OK,OK,OK,2,354,25.03,74.91,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B004X4,Denali_v0100000002.mot 2F1607E1,4.862,53.857,'BG96MAR02A07M1G,'860640052380260,'89460800231121177672,26.39,32.7688649,6.843,29.310,-,PASS,2021.05.12 19:14:49,SST Denali#1(TEST HEAD 4),'5210325005936,81087,2021.05.12 19:10:16,2021.05.12 19:14:49,'00:04:33,'OK,E0022500E41F288D,4104411,'0000000007,3.689,OK,OK,OK,4,562,25.34,69.38,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B009X4,Denali_v0100000002.mot 2F1607E1,4.860,53.433,'BG96MAR02A07M1G,'860640052396944,'89460800231121178423,-9.46,32.7676900,6.146,32.831,-,PASS,2021.05.12 14:42:51,SST Denali#1(TEST HEAD 1),'5210325006511,36254,2021.05.12 14:33:35,2021.05.12 14:42:51,'00:09:16,'OK,E0022500E3FDCED8,4107336,'0000000007,3.657,OK,OK,OK,5,390,25.85,63.15,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00AM4,Denali_v0100000002.mot 2F1607E1,4.827,54.117,'BG96MAR02A07M1G,'860640052456557,'89460800231121181310,20.28,32.7686644,6.990,34.592,-,PASS,2021.05.12 18:17:47,SST Denali#1(TEST HEAD 3),'5210325006472,81087,2021.05.12 18:09:25,2021.05.12 18:17:47,'00:08:22,'OK,E0022500E41CCE0B,4106173,'0000000007,3.677,OK,OK,OK,3,348,25.14,66.62,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00BD4,Denali_v0100000002.mot 2F1607E1,4.857,53.216,'BG96MAR02A07M1G,'860640052366855,'89460800231121180395,27.42,32.7688984,7.071,32.158,-,PASS,2021.05.12 18:25:21,SST Denali#1(TEST HEAD 4),'5210325006624,81087,2021.05.12 18:18:07,2021.05.12 18:25:21,'00:07:14,'OK,E0022500E4157733,4105573,'0000000007,3.686,OK,OK,OK,4,541,24.93,67.36,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B002Q4,Denali_v0100000002.mot 2F1607E1,4.849,54.961,'BG96MAR02A07M1G,'860640052367010,'89460800231121180239,22.60,32.7687406,7.111,34.799,-,PASS,2021.05.12 15:53:00,SST Denali#1(TEST HEAD 3),'5210325006626,81087,2021.05.12 15:46:20,2021.05.12 15:53:00,'00:06:40,'OK,E0022500E4157D4D,4105369,'0000000007,3.689,OK,OK,OK,4,356,25.99,63.18,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00AS4,Denali_v0100000002.mot 2F1607E1,4.862,52.600,'BG96MAR02A07M1G,'860640052365782,'89460800231121177011,15.60,32.7685112,6.964,29.724,-,PASS,2021.05.12 13:33:10,SST Denali#1(TEST HEAD 4),'5210325006661,36254,2021.05.12 13:25:12,2021.05.12 13:33:10,'00:07:58,'OK,E0022500E41F47A9,4113466,'0000000007,3.691,OK,OK,OK,5,562,25.01,66.08,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B001B4,Denali_v0100000002.mot 2F1607E1,4.852,52.481,'BG96MAR02A07M1G,'860640052365873,'89460800231121180361,36.65,32.7692009,6.913,32.883,-,PASS,2021.05.12 18:17:47,SST Denali#1(TEST HEAD 4),'5210325006653,81087,2021.05.12 18:09:25,2021.05.12 18:17:47,'00:08:22,'OK,E0022500E41F3DC8,4106620,'0000000007,3.690,OK,OK,OK,3,526,24.87,66.69,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B000E4,Denali_v0100000002.mot 2F1607E1,4.835,53.352,'BG96MAR02A07M1G,'860640052481274,'89460800231121181153,36.47,32.7691951,6.696,33.867,-,PASS,2021.05.12 18:32:25,SST Denali#1(TEST HEAD 3),'5210325006583,81087,2021.05.12 18:28:19,2021.05.12 18:32:25,'00:04:06,'OK,E0022500E41D2C82,4104374,'0000000007,3.675,OK,OK,OK,4,341,25.23,65.95,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00114,Denali_v0100000002.mot 2F1607E1,4.850,53.417,'BG96MAR02A07M1G,'860640052465772,'89460800231121177763,13.79,32.7684519,6.597,30.294,-,PASS,2021.05.12 17:21:00,SST Denali#1(TEST HEAD 4),'5210325006560,36254,2021.05.12 17:16:47,2021.05.12 17:21:00,'00:04:13,'OK,E0022500E410DBFC,4107683,'0000000007,3.688,OK,OK,OK,4,565,25.66,65.25,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEG9B002T4,Denali_v0100000002.mot,4.80929,16.0601,'BG96MAR02A07M1G,'860640052366434,'89460800231121185311,9.26239,32.76830351,5.3497,24.4624,,PASS,2021.05.12 15:34:51,SST Denali#3,5210325006649,36254,2021.05.12 15:30:49,2021.05.12 15:34:51,'00:04:02,OK,'E0022500E41FAE07,4106255,'0000000007,3.68887,OK,OK,OK,2,616,27.509,58.9447,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00634,Denali_v0100000002.mot,4.81887,15.3846,'BG96MAR02A07M1G,'860640052367085,'89460800231121183183,32.07916,32.76905117,5.3744,25.02,,PASS,2021.05.12 13:09:54,SST Denali#3,5210325006679,36254,2021.05.12 13:05:46,2021.05.12 13:09:54,'00:04:08,OK,'E0022500E4232AB6,4115816,'0000000007,3.69805,OK,OK,OK,1,508,25.3434,67.23633,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B00A84,Denali_v0100000002.mot,4.79865,15.8518,'BG96MAR02A07M1G,'860640052462100,'89460800231121178092,5.51025,32.76818056,5.26807,29.9418,,PASS,2021.05.12 22:48:57,SST Denali#3,5210325006398,71064,2021.05.12 22:44:48,2021.05.12 22:48:57,'00:04:09,OK,'E0022500E41203DC,4118353,'0000000007,3.6784,OK,OK,OK,5,577,26.11778,66.745,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B00AK4,Denali_v0100000002.mot,4.82095,17.7618,'BG96MAR02A07M1G,'860640052365683,'89460800231121180338,19.24591,32.76863065,5.3914,28.09,,PASS,2021.05.12 17:55:08,SST Denali#3,5210325006650,36254,2021.05.12 17:51:30,2021.05.12 17:55:08,'00:03:38,OK,'E0022500E41F51AB,4106672,'0000000007,3.6937,OK,OK,OK,6,639,25.78133,62.74567,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B009N4,Denali_v0100000002.mot,4.82781,16.104,'BG96MAR02A07M1G,'860640052365196,'89460800231121185105,10.14709,32.7683325,5.2953,31.5986,,PASS,2021.05.12 18:58:52,SST Denali#3,5210325006057,36254,2021.05.12 18:55:06,2021.05.12 18:58:52,'00:03:46,OK,'E0022500E41F6E54,4106475,'0000000007,3.66935,OK,OK,OK,5,625,26.0083,67.53693,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B007D4,Denali_v0100000002.mot,4.81,17.427,'BG96MAR02A07M1G,'860640052461953,'89460800231121175999,12.76947,32.76841843,5.29127,20.8509,,PASS,2021.05.12 19:37:50,SST Denali#3,5210325006214,36254,2021.05.12 19:33:38,2021.05.12 19:37:50,'00:04:12,OK,'E0022500E415B29C,4107270,'0000000007,3.68555,OK,OK,OK,1,612,26.76132,61.84998,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B005Q4,Denali_v0100000002.mot,4.82879,15.127,'BG96MAR02A07M1G,'860640052380419,'89460800231121177573,32.03979,32.76904988,5.41692,26.601,,PASS,2021.05.12 18:53:28,SST Denali#3,5210325005929,36254,2021.05.12 18:50:01,2021.05.12 18:53:28,'00:03:27,OK,'E0022500E41D1A44,4105471,'0000000007,3.69085,OK,OK,OK,6,651,25.78667,66.716,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B001Z4,Denali_v0100000002.mot,4.84674,15.1425,'BG96MAR02A07M1G,'860640052440924,'89460800231121176815,19.57245,32.76864135,5.404,21.7335,,PASS,2021.05.12 13:24:51,SST Denali#3,5210325006086,36254,2021.05.12 13:20:38,2021.05.12 13:24:51,'00:04:13,OK,'E0022500E4237DAC,4114677,'0000000007,3.70303,OK,OK,OK,1,493,25.7653,65.40222,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B009T4,Denali_v0100000002.mot,4.77499,15.1527,'BG96MAR02A07M1G,'860640052481324,'89460800231121181161,22.60132,32.7687406,5.40333,28.6044,,PASS,2021.05.12 18:28:39,SST Denali#3,5210325006203,36254,2021.05.12 18:24:35,2021.05.12 18:28:39,'00:04:04,OK,'E0022500E41D2A39,4106658,'0000000007,3.69414,OK,OK,OK,4,537,25.9362,63.1012,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B004B4,Denali_v0100000002.mot,4.81987,15.449,'BG96MAR02A07M1G,'860640052293794,'89460800231121176070,29.12384,32.76895433,5.41816,24.392,,PASS,2021.05.12 22:40:04,SST Denali#3,5210325006318,71064,2021.05.12 22:36:23,2021.05.12 22:40:04,'00:03:41,OK,'E0022500E3FE593B,4117610,'0000000007,3.70143,OK,OK,OK,1,527,25.79735,67.7536,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B001V4,Denali_v0100000002.mot,4.8036,17.4781,'BG96MAR02A07M1G,'860640052364223,'89460800231121182102,26.14746,32.7688568,5.26198,29.0971,,PASS,2021.05.12 17:11:32,SST Denali#3,5210325005956,36254,2021.05.12 17:07:37,2021.05.12 17:11:32,'00:03:55,OK,'E0022500E409881A,4106275,'0000000007,3.69627,OK,OK,OK,1,608,27.30339,58.8028,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B002P4,Denali_v0100000002.mot,4.78949,15.1009,'BG96MAR02A07M1G,'860640052465558,'89460800231121178985,48.73962,32.7695971,5.36071,28.3499,,PASS,2021.05.12 13:43:22,SST Denali#3,5210325006562,36254,2021.05.12 13:39:13,2021.05.12 13:43:22,'00:04:09,OK,'E0022500E410F03C,4112291,'0000000007,3.687,OK,OK,OK,5,581,26.08574,62.43134,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B000R4,Denali_v0100000002.mot,4.81582,16.6961,'BG96MAR02A07M1G,'860640052471390,'89460800231121182516,12.13318,32.76839758,5.3698,28.6748,,PASS,2021.05.12 14:10:00,SST Denali#3,5210325006445,36254,2021.05.12 14:05:43,2021.05.12 14:10:00,'00:04:17,OK,'E0022500E41543C8,4110566,'0000000007,3.66538,OK,OK,OK,6,622,25.784,65.02991,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B000K4,Denali_v0100000002.mot,4.81174,15.047,'BG96MAR02A07M1G,'860640052460344,'89460800231121182086,22.76001,32.7687458,5.33327,30.3966,,PASS,2021.05.12 13:39:26,SST Denali#3,5210325006046,36254,2021.05.12 13:35:30,2021.05.12 13:39:26,'00:03:56,OK,'E0022500E40669EF,4113202,'0000000007,3.70283,OK,OK,OK,2,513,25.6852,64.60419,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B000A4,Denali_v0100000002.mot,4.8289,15.5898,'BG96MAR02A07M1G,'860640052460062,'89460800231121181203,16.71783,32.76854781,5.32635,23.791,,PASS,2021.05.12 16:53:40,SST Denali#3,5210325006425,36254,2021.05.12 16:49:43,2021.05.12 16:53:40,'00:03:57,OK,'E0022500E41CB3AB,4106191,'0000000007,3.6834,OK,OK,OK,5,614,26.72127,56.92291,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEE9B00144,Denali_v0100000002.mot,4.81162,16.6872,'BG96MAR02A07M1G,'860640052460294,'89460800231121182573,28.98254,32.7689497,5.36453,26.2708,,PASS,2021.05.12 22:35:10,SST Denali#3,5210325006059,71064,2021.05.12 22:30:48,2021.05.12 22:35:10,'00:04:22,OK,'E0022500E4066717,4117809,'0000000007,3.707,OK,OK,OK,1,510,25.95757,65.23743,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEG9B00434,Denali_v0100000002.mot,4.84573,16.8311,'BG96MAR02A07M1G,'860640052476613,'89460800231121178969,9.79279,32.76832089,5.59475,25.973,,PASS,2021.05.13 00:42:25,SST Denali#3,5210325006343,71064,2021.05.13 00:39:12,2021.05.13 00:42:25,'00:03:13,OK,'E0022500E411DC1E,4118883,'0000000007,3.67724,OK,OK,OK,5,630,26.1071,69.43512,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEG9B00184,Denali_v0100000002.mot,4.81091,16.8236,'BG96MAR02A07M1G,'860640052408921,'89460800231121181708,26.48376,32.76886782,5.36928,23.347,,PASS,2021.05.12 23:41:02,SST Denali#3,5210325006129,71064,2021.05.12 23:36:44,2021.05.12 23:41:02,'00:04:18,OK,'E0022500E41256FB,4117872,'0000000007,3.7003,OK,OK,OK,1,597,26.06171,68.7439,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
JEF9B000J4,Denali_v0100000002.mot,4.82774,15.3855,'BG96MAR02A07M1G,'860640052365840,'89460800231121177029,23.09570,32.7687568,5.16609,24.798,,PASS,2021.05.12 18:19:06,SST Denali#3,5210325006660,36254,2021.05.12 18:15:22,2021.05.12 18:19:06,'00:03:44,OK,'E0022500E41F4B6C,4106104,'0000000007,3.65698,OK,OK,OK,6,664,25.84007,63.4079,OK,PASS,PASS,PASS,PASS,PASS,PASS,'0100000002,
